Age,Number_of_Referrals,Tenure_in_Months,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_ID,Gender,Married,State,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Customer_Status,Churn_Category,Churn_Reason
34,10,7,19.4,374.5,0.0,0,455.6,830.1,94988-ODI,Female,Yes,Odisha,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,Churned,Attitude,Attitude of support person
22,3,12,53.1,2459.8,0.0,0,2058.04,4517.84,34527-PUN,Male,Yes,Punjab,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Stayed,Unknown,Unknown
50,2,12,19.95,68.2,0.0,0,27.44,95.64,99015-AND,Female,Yes,Andhra Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,Stayed,Unknown,Unknown
57,2,8,25.4,949.8,0.0,0,1146.25,2096.05,67253-GUJ,Female,No,Gujarat,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
38,8,16,19.5,178.85,0.0,0,422.46,601.31,68740-CHH,Female,No,Chhattisgarh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
52,4,34,89.1,1879.25,15.43,30,494.6,2388.42,55194-AND,Female,Yes,Andhra Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
48,9,34,20.1,644.5,0.0,0,893.2,1537.7,32874-WES,Female,Yes,West Bengal,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
44,7,25,84.1,1737.45,0.0,0,1030.05,2767.5,16549-TEL,Female,Yes,Telangana,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
80,1,4,101.55,5070.4,0.0,0,1217.16,6287.56,11410-AND,Male,No,Andhra Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
47,15,19,64.5,177.4,0.0,60,118.65,356.05,19747-WES,Female,No,West Bengal,Deal 5,Yes,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,Joined,Unknown,Unknown
49,9,33,106.35,4849.1,0.0,0,683.38,5532.48,14925-UTT,Male,Yes,Uttar Pradesh,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
25,7,10,52.1,670.65,0.0,0,249.21,919.86,42150-BIH,Female,Yes,Bihar,Deal 4,Yes,No,Yes,Cable,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
28,1,19,40.35,1187.05,0.0,0,0.0,1187.05,46832-BIH,Male,No,Bihar,Unknown,No,Unknown,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
25,11,36,84.3,4916.4,0.0,0,1813.66,6730.06,48074-MAD,Female,Yes,Madhya Pradesh,Unknown,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
57,13,23,19.85,1039.45,14.67,0,601.55,1626.33,19122-KAR,Male,No,Karnataka,Deal 2,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
73,10,35,89.5,161.5,0.0,0,94.94,256.44,33257-TAM,Female,Yes,Tamil Nadu,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Attitude,Attitude of support person
74,13,2,105.9,6401.25,0.0,110,2202.6,8713.85,98982-UTT,Female,No,Uttar Pradesh,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
25,9,3,19.7,130.25,0.0,0,92.56,222.81,37636-WES,Male,Yes,West Bengal,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
79,10,11,95.1,180.25,0.0,0,25.92,206.17,87661-JAM,Female,No,Jammu & Kashmir,Deal 5,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,Churned,Dissatisfaction,Poor expertise of online support
31,10,32,99.0,5038.15,0.0,0,2158.83,7196.98,97810-GUJ,Male,Yes,Gujarat,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
64,15,33,36.5,1032.0,0.0,30,0.0,1062.0,47562-UTT,Male,No,Uttar Pradesh,Deal 3,No,Unknown,Yes,DSL,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,Churned,Dissatisfaction,Product dissatisfaction
66,2,4,95.5,1115.15,0.0,0,417.72,1532.87,59648-JAM,Female,No,Jammu & Kashmir,Unknown,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Mailed Check,Churned,Competitor,Competitor made better offer
52,3,3,24.25,96.05,0.0,0,0.0,96.05,15121-UTT,Male,No,Uttar Pradesh,Deal 5,No,Unknown,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,Churned,Competitor,Competitor made better offer
57,0,1,81.15,2640.55,0.0,0,1303.55,3944.1,92997-UTT,Male,Yes,Uttar Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
40,7,34,46.0,492.1,0.0,0,135.1,627.2,75914-MAH,Female,Yes,Maharashtra,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,Stayed,Unknown,Unknown
58,0,6,86.2,3339.05,0.0,0,542.43,3881.48,58784-JAM,Female,Yes,Jammu & Kashmir,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
64,11,22,49.85,865.75,0.0,0,740.34,1606.09,78997-WES,Female,No,West Bengal,Unknown,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
44,1,36,86.1,2723.75,0.0,130,853.12,3706.87,53253-GUJ,Female,No,Gujarat,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
39,4,25,75.75,777.3,0.0,0,398.5,1175.8,47946-MAH,Female,Yes,Maharashtra,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,Stayed,Unknown,Unknown
64,12,7,96.2,4718.25,0.0,0,1585.64,6303.89,45501-AND,Male,Yes,Andhra Pradesh,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Attitude,Attitude of support person
24,8,7,19.85,1253.65,0.0,0,878.54,2132.19,97298-KAR,Female,No,Karnataka,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
51,7,2,48.15,2032.3,0.0,0,0.0,2032.3,34084-TEL,Male,Yes,Telangana,Deal 2,No,Unknown,Yes,Cable,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,Stayed,Unknown,Unknown
64,12,28,98.35,6929.4,0.0,0,3211.92,10141.32,63402-TAM,Female,No,Tamil Nadu,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
23,12,5,89.55,2259.35,0.0,0,433.68,2693.03,79465-HAR,Female,Yes,Haryana,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
25,2,28,25.1,1725.0,0.0,0,1327.95,3052.95,14579-KAR,Male,No,Karnataka,Deal 2,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
56,1,14,106.1,7657.4,0.0,0,461.52,8118.92,91571-MAD,Female,No,Madhya Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,Stayed,Unknown,Unknown
60,12,3,39.5,210.75,39.27,0,0.0,171.48,76432-GUJ,Female,No,Gujarat,Deal 5,No,Unknown,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Competitor,Competitor offered higher download speeds
71,4,8,75.65,5411.4,25.67,0,1180.9,6566.63,35207-MAD,Female,No,Madhya Pradesh,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
75,15,16,100.65,5189.75,0.0,0,1829.0,7018.75,46241-KER,Female,No,Kerala,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
31,4,16,40.4,77.15,0.0,0,0.0,77.15,24550-PUD,Female,Yes,Puducherry,Deal 5,No,Unknown,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,Churned,Other,Don't know
28,9,19,73.35,5154.5,0.0,0,1153.04,6307.54,92703-MAH,Male,No,Maharashtra,Deal 1,Yes,No,Yes,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
18,5,9,104.1,7412.25,0.0,0,311.69,7723.94,75973-KAR,Female,No,Karnataka,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
26,3,27,82.45,5646.6,0.0,90,1010.48,6747.08,84241-KAR,Female,No,Karnataka,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
57,1,4,2.0,4013.8,25.49,0,1815.46,5803.77,35643-UTT,Male,Yes,Uttar Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
36,4,22,90.35,6563.4,0.0,0,691.2,7254.6,22705-MAH,Female,No,Maharashtra,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
59,12,12,83.6,404.2,24.44,0,35.0,414.76,72309-BIH,Male,No,Bihar,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor offered higher download speeds
43,0,16,86.75,1410.25,0.0,0,845.07,2255.32,98128-JAM,Female,Yes,Jammu & Kashmir,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
36,13,5,20.35,77.5,0.0,0,150.64,228.14,74495-WES,Female,No,West Bengal,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,Churned,Attitude,Attitude of support person
58,8,30,20.0,288.05,0.0,0,467.1,755.15,45932-JAM,Male,No,Jammu & Kashmir,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor made better offer
34,0,6,45.4,45.4,0.0,0,38.31,83.71,81360-ODI,Male,Yes,Odisha,Unknown,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,Churned,Dissatisfaction,Network reliability
73,6,35,90.7,2845.15,0.0,100,1448.01,4393.16,74826-TAM,Male,Yes,Tamil Nadu,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
33,2,5,99.65,4220.35,0.0,0,887.24,5107.59,61505-PUN,Male,Yes,Punjab,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
28,15,17,103.15,6895.5,0.0,0,888.42,7783.92,97191-TEL,Male,No,Telangana,Deal 1,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
48,6,26,19.45,369.05,0.0,0,668.78,1037.83,84005-MAD,Male,Yes,Madhya Pradesh,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,Stayed,Unknown,Unknown
61,15,25,70.1,3238.4,0.0,30,213.6,3482.0,53716-GUJ,Female,No,Gujarat,Deal 2,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
32,3,36,5.0,45.05,0.0,70,13.84,128.89,33296-AND,Male,No,Andhra Pradesh,Unknown,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,Churned,Dissatisfaction,Network reliability
76,0,16,35.9,973.65,0.0,40,0.0,1013.65,21479-PUN,Female,Yes,Punjab,Unknown,No,Unknown,Yes,DSL,No,No,No,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
36,3,15,94.4,857.25,0.0,0,244.89,1102.14,69717-BIH,Female,No,Bihar,Unknown,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Price,Price too high
75,11,4,24.65,1766.75,0.0,0,337.25,2104.0,99721-TEL,Male,No,Telangana,Deal 1,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
29,5,28,35.4,978.6,0.0,0,0.0,978.6,21577-PUN,Male,Yes,Punjab,Unknown,No,Unknown,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
47,15,9,24.0,24.0,0.0,0,32.95,56.95,25048-TEL,Male,No,Telangana,Deal 5,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,Joined,Unknown,Unknown
73,5,31,82.9,880.05,0.0,0,320.65,1200.7,52985-ASS,Female,Yes,Assam,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
27,6,25,50.55,610.75,0.0,0,441.35,1052.1,28710-WES,Male,Yes,West Bengal,Deal 4,Yes,No,Yes,DSL,No,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
33,5,2,82.55,5832.65,0.0,0,2002.91,7835.56,27711-MAH,Male,Yes,Maharashtra,Deal 1,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
36,10,18,19.6,93.45,0.0,0,116.56,210.01,76362-PUN,Female,Yes,Punjab,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,Stayed,Unknown,Unknown
76,0,34,54.55,494.05,0.0,0,22.05,516.1,64394-TAM,Male,Yes,Tamil Nadu,Deal 5,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,Churned,Dissatisfaction,Network reliability
63,14,11,69.7,3729.6,0.0,0,1679.57,5409.17,35717-JHA,Male,Yes,Jharkhand,Unknown,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
39,9,10,93.4,5435.6,0.0,0,211.7,5647.3,82744-AND,Female,Yes,Andhra Pradesh,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Other,Don't know
42,11,20,80.85,808.5,0.0,0,310.9,1119.4,27180-UTT,Female,No,Uttar Pradesh,Unknown,Yes,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,Stayed,Unknown,Unknown
35,15,32,91.65,3954.1,0.0,0,1141.65,5095.75,56365-MAH,Female,Yes,Maharashtra,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
45,5,16,79.85,152.45,0.0,0,32.28,184.73,63952-KER,Female,Yes,Kerala,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Dissatisfaction,Service dissatisfaction
48,14,29,20.15,68.45,0.0,0,5.2,73.65,72968-BIH,Female,Yes,Bihar,Deal 5,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
54,8,5,99.05,6416.7,0.0,0,858.0,7274.7,83625-JAM,Female,Yes,Jammu & Kashmir,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
34,13,16,104.15,1299.1,2.76,0,155.87,1452.21,61256-MAH,Female,No,Maharashtra,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
28,0,32,55.35,2633.95,0.0,0,2067.31,4701.26,25078-BIH,Female,No,Bihar,Unknown,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
46,8,21,19.85,146.6,0.0,0,136.72,283.32,28434-WES,Female,No,West Bengal,Deal 5,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
65,4,1,90.8,6397.6,0.0,0,1485.36,7882.96,18641-BIH,Male,No,Bihar,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
18,7,10,80.85,302.75,0.0,40,177.12,519.87,69374-KAR,Female,No,Karnataka,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,Churned,Competitor,Competitor had better devices
51,0,25,19.7,1253.8,0.0,0,3005.64,4259.44,64276-MAH,Male,Yes,Maharashtra,Deal 1,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
77,11,17,33.45,1500.25,0.0,40,0.0,1540.25,14888-MAD,Female,No,Madhya Pradesh,Unknown,No,Unknown,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
81,3,35,104.45,5481.25,0.0,0,2028.0,7509.25,47070-TAM,Male,Yes,Tamil Nadu,Unknown,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
22,13,9,118.6,7365.7,0.0,0,2365.58,9731.28,58230-AND,Male,No,Andhra Pradesh,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
27,11,1,79.45,5502.55,0.0,80,1825.05,7407.6,44640-ODI,Female,Yes,Odisha,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,Stayed,Unknown,Unknown
66,3,30,97.55,6669.05,0.0,0,2266.6,8935.65,45118-HAR,Female,Yes,Haryana,Unknown,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,Stayed,Unknown,Unknown
40,6,15,25.55,1898.1,0.0,0,2774.68,4672.78,31419-UTT,Male,Yes,Uttar Pradesh,Unknown,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
67,2,34,92.5,934.1,0.0,100,111.2,1145.3,23806-JAM,Female,No,Jammu & Kashmir,Unknown,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,Churned,Competitor,Competitor made better offer
60,13,16,106.5,7348.8,0.0,0,1854.72,9203.52,69107-KAR,Female,Yes,Karnataka,Deal 1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Churned,Competitor,Competitor offered higher download speeds
33,13,3,81.0,3846.35,0.0,0,2113.7,5960.05,94921-ODI,Female,Yes,Odisha,Unknown,Yes,No,Yes,Cable,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,Stayed,Unknown,Unknown
53,1,33,59.9,1654.7,0.0,0,316.96,1971.66,38407-WES,Male,No,West Bengal,Deal 3,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
60,6,22,64.9,697.25,0.0,0,55.0,752.25,83461-ODI,Female,No,Odisha,Unknown,Yes,No,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,Stayed,Unknown,Unknown
76,14,20,64.05,3902.6,0.0,0,2088.64,5991.24,26540-TEL,Male,No,Telangana,Unknown,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
19,9,9,35.2,108.95,0.0,0,0.0,108.95,68606-GUJ,Female,No,Gujarat,Deal 5,No,Unknown,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,Churned,Competitor,Competitor had better devices
58,11,24,78.95,494.95,0.0,0,177.12,672.07,29218-WES,Male,No,West Bengal,Deal 5,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
53,5,30,107.95,313.6,0.0,0,142.5,456.1,79700-KER,Female,No,Kerala,Unknown,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,Joined,Unknown,Unknown
75,15,18,69.75,1545.4,0.0,0,1099.56,2644.96,14277-WES,Male,No,West Bengal,Deal 4,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Mailed Check,Stayed,Unknown,Unknown
43,5,23,58.75,3038.55,0.0,0,0.0,3038.55,11535-WES,Male,No,West Bengal,Deal 2,No,Unknown,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,Stayed,Unknown,Unknown
37,8,24,84.45,6033.1,0.0,0,2524.32,8557.42,66867-WES,Female,No,West Bengal,Deal 1,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,Stayed,Unknown,Unknown
42,2,6,68.85,1970.5,0.0,0,29.58,2000.08,59610-RAJ,Female,No,Rajasthan,Unknown,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,Churned,Competitor,Competitor made better offer
57,8,15,8.0,19.4,0.0,0,3.14,22.54,99559-UTT,Male,Yes,Uttar Pradesh,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Mailed Check,Churned,Dissatisfaction,Service dissatisfaction
43,12,2,20.35,938.95,0.0,0,1349.0,2287.95,43800-KAR,Male,Yes,Karnataka,Unknown,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
27,14,4,20.45,150.75,0.0,0,40.88,191.63,12112-MAD,Female,No,Madhya Pradesh,Deal 5,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,Stayed,Unknown,Unknown
65,6,23,50.25,2023.55,0.0,0,931.2,2954.75,21338-TAM,Female,No,Tamil Nadu,Unknown,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,Stayed,Unknown,Unknown
36,5,25,20.15,260.7,0.0,0,320.04,580.74,71785-AND,Female,No,Andhra Pradesh,Deal 4,Yes,No,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Bank Withdrawal,Stayed,Unknown,Unknown
